Rooms,Distance,Postcode,Bedroom,Bathroom,Latitude,Longtitude,Propertycount,Price,car_low,car_mid,car_high,Type_h,Type_t,Type_u,YearBuilt_bin_mod,YearBuilt_bin_new,YearBuilt_bin_new_mod,YearBuilt_bin_old,Landsize_bin_huge,Landsize_bin_large,Landsize_bin_medium,Landsize_bin_small,Landsize_bin_tiny,Landsize_bin_xlarge,BuildingArea_bin_0-100,BuildingArea_bin_100-200,BuildingArea_bin_200-300,BuildingArea_bin_300-400,BuildingArea_bin_400-500,BuildingArea_bin_500+,Year,Month,Day,Suburb_ID,UnitNumber,CouncilArea_Banyule City Council,CouncilArea_Bayside City Council,CouncilArea_Boroondara City Council,CouncilArea_Brimbank City Council,CouncilArea_Cardinia Shire Council,CouncilArea_Casey City Council,CouncilArea_Darebin City Council,CouncilArea_Frankston City Council,CouncilArea_Glen Eira City Council,CouncilArea_Greater Dandenong City Council,CouncilArea_Hobsons Bay City Council,CouncilArea_Hume City Council,CouncilArea_Kingston City Council,CouncilArea_Knox City Council,CouncilArea_Macedon Ranges Shire Council,CouncilArea_Manningham City Council,CouncilArea_Maribyrnong City Council,CouncilArea_Maroondah City Council,CouncilArea_Melbourne City Council,CouncilArea_Melton City Council,CouncilArea_Mitchell Shire Council,CouncilArea_Monash City Council,CouncilArea_Moonee Valley City Council,CouncilArea_Moorabool Shire Council,CouncilArea_Moreland City Council,CouncilArea_Nillumbik Shire Council,CouncilArea_Port Phillip City Council,CouncilArea_Stonnington City Council,CouncilArea_Whitehorse City Council,CouncilArea_Whittlesea City Council,CouncilArea_Wyndham City Council,CouncilArea_Yarra City Council,CouncilArea_Yarra Ranges Shire Council,Method_PI,Method_S,Method_SA,Method_SP,Method_VB,Regionname_Eastern Metropolitan,Regionname_Eastern Victoria,Regionname_Northern Metropolitan,Regionname_Northern Victoria,Regionname_South-Eastern Metropolitan,Regionname_Southern Metropolitan,Regionname_Western Metropolitan,Regionname_Western Victoria,ParkingArea_Attached Garage,ParkingArea_Carport,ParkingArea_Detached Garage,ParkingArea_Indoor,ParkingArea_Outdoor Stall,ParkingArea_Parkade,ParkingArea_Parking Pad,ParkingArea_Underground,Direction_East,Direction_North,Direction_South,Direction_West,Rooms^2,Rooms Bedroom,Rooms Bathroom,Rooms Distance,Rooms Propertycount,Bedroom^2,Bedroom Bathroom,Bedroom Distance,Bedroom Propertycount,Bathroom^2,Bathroom Distance,Bathroom Propertycount,Distance^2,Distance Propertycount,Propertycount^2
4,14.7,3030.0,4.0,2.0,-37.8967,144.65264,16166.0,645000.0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2017,7,1,240,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,16.0,16.0,8.0,58.8,64664.0,16.0,8.0,58.8,64664.0,4.0,29.4,32332.0,216.08999999999995,237640.2,261339556.0
3,14.7,3030.0,3.0,1.0,-37.91165,144.67241,16166.0,427000.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2017,7,1,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,9.0,9.0,3.0,44.099999999999994,48498.0,9.0,3.0,44.099999999999994,48498.0,1.0,14.7,16166.0,216.08999999999995,237640.2,261339556.0
3,14.7,3030.0,3.0,1.4878903760356916,-37.89339749999999,144.65672677419354,16166.0,600000.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,7,1,240,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,9.0,9.0,4.463671128107075,44.099999999999994,48498.0,9.0,4.463671128107075,44.099999999999994,48498.0,2.213817771099632,21.871988527724668,24053.23581899299,216.08999999999995,237640.2,261339556.0
2,14.7,3030.0,2.0,1.1420357751277683,-37.94082,144.72156,821.0,355000.0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2017,7,1,241,656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,4.0,4.0,2.2840715502555367,29.4,1642.0,4.0,2.2840715502555367,29.4,1642.0,1.3042457116716826,16.787925894378194,937.6113713798978,216.08999999999995,12068.7,674041.0
3,6.4,3012.0,3.0,1.0,-37.79644,144.86388,5058.0,845000.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2017,7,1,123,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,9.0,9.0,3.0,19.200000000000003,15174.0,9.0,3.0,19.200000000000003,15174.0,1.0,6.4,5058.0,40.96000000000001,32371.2,25583364.0
2,6.4,3012.0,2.0,1.0,-37.79205,144.87142,5058.0,876000.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2017,7,1,123,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,4.0,4.0,2.0,12.8,10116.0,4.0,2.0,12.8,10116.0,1.0,6.4,5058.0,40.96000000000001,32371.2,25583364.0
4,17.6,3027.0,4.0,2.0,-37.8543,144.74437,1999.0,510000.0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2017,7,1,243,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,16.0,16.0,8.0,70.4,7996.0,16.0,8.0,70.4,7996.0,4.0,35.2,3998.0,309.76000000000005,35182.4,3996001.0
3,27.2,3024.0,3.0,1.0,-37.89757,144.63041,5262.0,480000.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2017,7,1,245,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,9.0,9.0,3.0,81.6,15786.0,9.0,3.0,81.6,15786.0,1.0,27.2,5262.0,739.8399999999999,143126.4,27688644.0
3,27.2,3024.0,3.0,1.4878903760356916,-37.888568064516136,144.61868612903228,5262.0,471100.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,7,1,245,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,9.0,9.0,4.463671128107075,81.6,15786.0,9.0,4.463671128107075,81.6,15786.0,2.213817771099632,40.470618228170814,7829.279158699809,739.8399999999999,143126.4,27688644.0
4,6.3,3013.0,4.0,2.0,-37.81789,144.86744,6543.0,1000000.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2017,7,1,102,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,16.0,16.0,8.0,25.2,26172.0,16.0,8.0,25.2,26172.0,4.0,12.6,13086.0,39.69,41220.9,42810849.0
3,6.3,3013.0,3.0,3.0,-37.81381,144.87438,6543.0,1240000.0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2017,7,1,102,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,9.0,9.0,9.0,18.9,19629.0,9.0,9.0,18.9,19629.0,9.0,18.9,19629.0,39.69,41220.9,42810849.0
3,6.3,3013.0,3.0,1.0,-37.82004,144.87174,6543.0,1115000.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2017,7,1,102,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,9.0,9.0,3.0,18.9,19629.0,9.0,3.0,18.9,19629.0,1.0,6.3,6543.0,39.69,41220.9,42810849.0
2,7.5,3040.0,2.0,1.0,-37.75571,144.90366,1543.0,507000.0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2017,6,3,107,5/257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,4.0,4.0,2.0,15.0,3086.0,4.0,2.0,15.0,3086.0,1.0,7.5,1543.0,56.25,11572.5,2380849.0
3,10.4,3042.0,3.0,1.0,-37.72207,144.87905,3464.0,845000.0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,6,3,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,9.0,9.0,3.0,31.200000000000003,10392.0,9.0,3.0,31.200000000000003,10392.0,1.0,10.4,3464.0,108.16,36025.6,11999296.0
3,10.4,3042.0,3.0,1.0,-37.72265,144.8793,3464.0,1250000.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2017,6,3,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,9.0,9.0,3.0,31.200000000000003,10392.0,9.0,3.0,31.200000000000003,10392.0,1.0,10.4,3464.0,108.16,36025.6,11999296.0
3,10.4,3042.0,3.0,1.4878903760356916,-37.7231624509804,144.87953000000002,3464.0,905000.0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2017,6,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,9.0,9.0,4.463671128107075,31.200000000000003,10392.0,9.0,4.463671128107075,31.200000000000003,10392.0,2.213817771099632,15.474059910771194,5154.052262587636,108.16,36025.6,11999296.0
4,10.4,3042.0,0.0,3.0,-37.72623,144.86773,3464.0,1026000.0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,6,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,16.0,0.0,12.0,41.6,13856.0,0.0,0.0,0.0,0.0,9.0,31.200000000000003,10392.0,108.16,36025.6,11999296.0
3,10.4,3042.0,3.0,2.0,-37.72649,144.88489,3464.0,850000.0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,6,3,0,2b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,9.0,9.0,6.0,31.200000000000003,10392.0,9.0,6.0,31.200000000000003,10392.0,4.0,20.8,6928.0,108.16,36025.6,11999296.0
3,10.5,3020.0,3.0,1.0,-37.77917,144.81407,2185.0,787000.0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2017,6,3,124,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,9.0,9.0,3.0,31.5,6555.0,9.0,3.0,31.5,6555.0,1.0,10.5,2185.0,110.25,22942.5,4774225.0
2,11.0,3018.0,2.0,1.0,-37.86444,144.82304,5301.0,540000.0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2017,6,3,3,2/18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,4.0,4.0,2.0,22.0,10602.0,4.0,2.0,22.0,10602.0,1.0,11.0,5301.0,121.0,58311.0,28100601.0
2,15.5,3028.0,2.0,1.0,-37.88252,144.79076,7630.0,415000.0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2017,6,3,246,1/47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,4.0,4.0,2.0,31.0,15260.0,4.0,2.0,31.0,15260.0,1.0,15.5,7630.0,240.25,118265.0,58216900.0
3,9.4,3025.0,3.0,1.4878903760356916,-37.83494151898735,144.8497475949367,5132.0,826000.0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,6,3,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,9.0,9.0,4.463671128107075,28.200000000000003,15396.0,9.0,4.463671128107075,28.200000000000003,15396.0,2.213817771099632,13.986169534735502,7635.8534098151695,88.36000000000001,48240.8,26337424.0
3,9.4,3025.0,3.0,1.0,-37.83012,144.84818,5132.0,585000.0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,6,3,4,150,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,9.0,9.0,3.0,28.200000000000003,15396.0,9.0,3.0,28.200000000000003,15396.0,1.0,9.4,5132.0,88.36000000000001,48240.8,26337424.0
3,4.3,3032.0,3.0,3.0,-37.77206,144.90397,6567.0,1500000.0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2017,6,3,6,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,9.0,9.0,9.0,12.9,19701.0,9.0,9.0,12.9,19701.0,9.0,12.9,19701.0,18.49,28238.1,43125489.0
3,9.5,3034.0,3.0,1.0,-37.77222,144.85412,4502.0,1000000.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2017,6,3,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,9.0,9.0,3.0,28.5,13506.0,9.0,3.0,28.5,13506.0,1.0,9.5,4502.0,90.25,42769.0,20268004.0
5,9.5,3034.0,5.0,2.0,-37.76848,144.86294,4502.0,945000.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2017,6,3,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,25.0,25.0,10.0,47.5,22510.0,25.0,10.0,47.5,22510.0,4.0,19.0,9004.0,90.25,42769.0,20268004.0
1,6.4,3012.0,1.0,1.015384615384615,-37.82159571428571,144.84340285714288,962.0,370000.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2017,6,3,134,3/18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,1.0,1.015384615384615,6.4,962.0,1.0,1.015384615384615,6.4,962.0,1.0310059171597628,6.498461538461537,976.7999999999996,40.96000000000001,6156.8,925444.0
4,14.8,3023.0,4.0,2.0,-37.76189,144.78517,2674.0,821000.0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2017,6,3,154,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,16.0,16.0,8.0,59.2,10696.0,16.0,8.0,59.2,10696.0,4.0,29.6,5348.0,219.04,39575.2,7150276.0
3,14.8,3023.0,3.0,1.0,-37.72484,144.74296,7719.0,600000.0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,6,3,155,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,9.0,9.0,3.0,44.400000000000006,23157.0,9.0,3.0,44.400000000000006,23157.0,1.0,14.8,7719.0,219.04,114241.2,59582961.0
4,18.0,3037.0,4.0,2.058564231738035,-37.71791352941177,144.77143352941178,2898.0,505000.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,6,3,256,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,16.0,16.0,8.23425692695214,72.0,11592.0,16.0,8.23425692695214,72.0,11592.0,4.237686696191206,37.05415617128463,5965.719143576825,324.0,52164.0,8398404.0
2,7.5,3040.0,2.0,1.0,-37.74125,144.89502,9264.0,762000.0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2017,6,3,38,1/143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,4.0,4.0,2.0,15.0,18528.0,4.0,2.0,15.0,18528.0,1.0,7.5,9264.0,56.25,69480.0,85821696.0
3,7.5,3040.0,3.0,2.0,-37.75582,144.91061,9264.0,1025000.0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2017,6,3,38,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,9.0,9.0,6.0,22.5,27792.0,9.0,6.0,22.5,27792.0,4.0,15.0,18528.0,56.25,69480.0,85821696.0
4,7.5,3040.0,4.0,2.0,-37.75472,144.92723,9264.0,1360000.0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2017,6,3,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,16.0,16.0,8.0,30.0,37056.0,16.0,8.0,30.0,37056.0,4.0,15.0,18528.0,56.25,69480.0,85821696.0
3,7.5,3040.0,3.0,1.0,-37.7525,144.90417,9264.0,900000.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2017,6,3,38,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,9.0,9.0,3.0,22.5,27792.0,9.0,3.0,22.5,27792.0,1.0,7.5,9264.0,56.25,69480.0,85821696.0
3,7.5,3040.0,3.0,2.0,-37.75126,144.89558,9264.0,1320000.0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2017,6,3,38,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,9.0,9.0,6.0,22.5,27792.0,9.0,6.0,22.5,27792.0,4.0,15.0,18528.0,56.25,69480.0,85821696.0
3,7.5,3040.0,3.0,2.0,-37.75284,144.90975,9264.0,786000.0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2017,6,3,38,1/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,9.0,9.0,6.0,22.5,27792.0,9.0,6.0,22.5,27792.0,4.0,15.0,18528.0,56.25,69480.0,85821696.0
5,7.5,3040.0,5.0,3.0,-37.75511,144.90935,9264.0,2210000.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2017,6,3,38,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,25.0,25.0,15.0,37.5,46320.0,25.0,15.0,37.5,46320.0,9.0,22.5,27792.0,56.25,69480.0,85821696.0
3,7.5,3040.0,3.0,2.0,-37.74966965034965,144.90908618881116,9264.0,1520000.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2017,6,3,38,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,9.0,9.0,6.0,22.5,27792.0,9.0,6.0,22.5,27792.0,4.0,15.0,18528.0,56.25,69480.0,85821696.0
3,7.5,3040.0,3.0,1.4878903760356916,-37.74966965034965,144.90908618881116,9264.0,806000.0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2017,6,3,38,32a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,9.0,9.0,4.463671128107075,22.5,27792.0,9.0,4.463671128107075,22.5,27792.0,2.213817771099632,11.159177820267686,13783.816443594647,56.25,69480.0,85821696.0
2,5.1,3011.0,2.0,1.0,-37.78895,144.89014,7570.0,270000.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2017,6,3,44,10/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,4.0,4.0,2.0,10.2,15140.0,4.0,2.0,10.2,15140.0,1.0,5.1,7570.0,26.01,38607.0,57304900.0
3,5.1,3011.0,3.0,1.0,-37.8021,144.9075,7570.0,605000.0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2017,6,3,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,9.0,9.0,3.0,15.3,22710.0,9.0,3.0,15.3,22710.0,1.0,5.1,7570.0,26.01,38607.0,57304900.0
3,18.0,3037.0,3.0,2.0,-37.68811,144.74999,5556.0,485000.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,6,3,187,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,9.0,9.0,6.0,54.0,16668.0,9.0,6.0,54.0,16668.0,4.0,36.0,11112.0,324.0,100008.0,30869136.0
3,18.4,3029.0,3.0,1.4878903760356916,-37.86794366906475,144.69113503597117,13830.0,520000.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,6,3,188,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,9.0,9.0,4.463671128107075,55.2,41490.0,9.0,4.463671128107075,55.2,41490.0,2.213817771099632,27.377182919056725,20577.523900573615,338.55999999999995,254471.99999999997,191268900.0
3,18.4,3029.0,3.0,2.0,-37.86515,144.66671,13830.0,530000.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,6,3,188,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,9.0,9.0,6.0,55.2,41490.0,9.0,6.0,55.2,41490.0,4.0,36.8,27660.0,338.55999999999995,254471.99999999997,191268900.0
